Gender,Education,Marital Status,Home Status,Employment Type,Region,Industry,Has Mortgage,Prior Default,Age,Annual Income($),Employment Years,Months At Address,Credit Score,Num Credit Cards,Credit Utilization(%),Num Late Payments,Num Inquiries 6M,Monthly Debt($),Savings Balance($),Approved
Female,Bachelors,Married,Own,Retired,Urban,Finance,No,No,44,99480.0,9.0,183.0,509.0,3,30.2,0,2,1089.0,,0
Male,High School,Divorced,Rent,Salaried,Suburban,Finance,Yes,Yes,49,68356.0,22.0,265.0,625.0,2,28.0,1,2,1978.0,13988.0,0
Male,Bachelors,Married,Own,Contract,Suburban,Finance,Yes,No,57,57532.0,39.0,238.0,612.0,2,36.2,1,3,494.0,8492.0,0
Female,High School,Single,Rent,Salaried,Suburban,Manufacturing,Yes,No,51,,32.0,227.0,625.0,3,73.5,0,1,2136.0,26419.0,0
Female,High School,Married,Mortgage,Salaried,Suburban,Other,No,No,65,33167.0,5.0,108.0,721.0,3,57.4,1,0,267.0,13213.0,1
Male,High School,Married,Rent,Salaried,Rural,Tech,Yes,Yes,50,49722.0,11.0,48.0,717.0,2,35.7,0,1,1525.0,2024.0,0
Female,Masters,Single,Mortgage,,Suburban,Healthcare,No,No,57,57731.0,35.0,7.0,,3,14.1,0,3,1199.0,64737.0,1
Male,Bachelors,Married,Living with Parents,Self-Employed,Urban,Tech,No,No,60,42154.0,36.0,227.0,680.0,1,58.2,1,2,2142.0,,0
Male,High School,Single,Mortgage,Self-Employed,Suburban,Tech,No,No,48,21429.0,,259.0,758.0,1,58.4,0,2,2492.0,19773.0,0
Female,Bachelors,Married,Own,Salaried,Urban,Healthcare,No,Yes,28,16762.0,23.0,18.0,546.0,3,32.8,0,2,2299.0,1570.0,0
Male,Bachelors,Married,Own,Self-Employed,Suburban,Tech,No,Yes,65,83623.0,,221.0,534.0,3,37.0,1,0,2278.0,14575.0,0
Female,High School,Single,Rent,Salaried,Suburban,Other,No,No,51,100761.0,5.0,47.0,690.0,1,42.5,1,0,138.0,20166.0,0
Female,Masters,Single,Mortgage,Salaried,Urban,Healthcare,No,No,62,,14.0,69.0,659.0,3,78.7,1,3,1434.0,5811.0,0
Male,Masters,Married,Mortgage,Salaried,Suburban,Manufacturing,Yes,No,70,28459.0,22.0,223.0,764.0,4,75.5,0,0,1524.0,3341.0,0
Female,Bachelors,Married,,Salaried,Urban,Other,No,No,36,16674.0,,149.0,624.0,2,39.6,0,0,1439.0,5331.0,0
Male,Bachelors,Married,Mortgage,Unemployed,Urban,Finance,Yes,No,51,22721.0,0.0,39.0,850.0,2,43.4,1,1,3305.0,2711.0,0
Male,Bachelors,Single,Own,Retired,Rural,Manufacturing,No,No,38,47433.0,11.0,187.0,600.0,0,57.4,1,2,2564.0,8755.0,0
Male,High School,Married,Mortgage,Salaried,Rural,Other,Yes,No,24,129252.0,15.0,288.0,576.0,2,27.0,0,0,1980.0,1441.0,0
Male,High School,Married,Mortgage,Salaried,Urban,Other,Yes,Yes,45,35493.0,1.0,159.0,479.0,1,46.3,1,0,818.0,19227.0,0
Female,Bachelors,Married,Mortgage,Self-Employed,Urban,Other,No,No,28,,19.0,,673.0,3,52.0,1,0,1140.0,11518.0,0
Female,High School,Married,Own,Self-Employed,Suburban,,No,No,52,54243.0,25.0,96.0,594.0,1,39.1,0,1,,,0
Male,Bachelors,Married,Mortgage,Salaried,Suburban,Tech,No,No,31,49072.0,21.0,109.0,,0,62.3,1,1,1655.0,1734.0,1
Male,High School,Married,Own,Salaried,Rural,Tech,No,Yes,60,35099.0,37.0,183.0,644.0,2,77.0,0,0,940.0,10328.0,0
Female,Bachelors,Single,Mortgage,Salaried,Urban,Retail,Yes,No,56,38601.0,3.0,95.0,731.0,2,23.7,0,0,2362.0,838.0,0
Female,Masters,Divorced,Rent,Contract,Suburban,Finance,Yes,No,35,,23.0,79.0,766.0,2,39.8,0,2,1339.0,,1
Female,High School,Married,Rent,Salaried,Rural,Manufacturing,Yes,No,47,39670.0,35.0,21.0,801.0,3,34.3,4,1,4.0,9799.0,1
Male,High School,Married,Own,Contract,Urban,Tech,Yes,No,55,,,284.0,737.0,4,78.3,0,0,2501.0,2551.0,1
Female,Bachelors,Single,Rent,Self-Employed,Urban,Finance,No,No,33,62643.0,24.0,104.0,618.0,1,24.6,1,0,,24411.0,0
Female,Bachelors,Single,Rent,Self-Employed,Rural,Other,Yes,No,52,38774.0,,264.0,676.0,1,88.7,2,1,1996.0,1121.0,0
Female,Masters,Single,Rent,Salaried,Urban,Tech,No,Yes,72,89986.0,18.0,243.0,681.0,5,39.0,0,1,2128.0,2954.0,1
Male,High School,Married,Mortgage,Salaried,Suburban,Other,Yes,No,64,52531.0,16.0,114.0,789.0,0,78.5,2,1,969.0,1577.0,0
Female,High School,Single,Mortgage,Self-Employed,Urban,Retail,No,Yes,53,33453.0,25.0,141.0,735.0,3,38.4,2,0,0.0,1716.0,0
Male,Masters,Single,Rent,Salaried,Urban,Healthcare,No,No,41,50045.0,37.0,289.0,755.0,1,63.5,2,1,883.0,14012.0,0
Male,High School,Married,Rent,Self-Employed,Urban,Manufacturing,No,Yes,43,33384.0,27.0,36.0,550.0,1,7.4,0,0,1430.0,,0
Female,High School,Married,Mortgage,Salaried,Urban,Tech,No,No,26,32318.0,4.0,46.0,443.0,2,63.3,0,3,1060.0,7990.0,0
Female,High School,Married,Own,Retired,Suburban,Tech,No,No,46,71064.0,30.0,160.0,,3,53.7,0,0,910.0,46820.0,1
Male,Bachelors,Single,Rent,Salaried,Suburban,Manufacturing,Yes,No,65,12653.0,14.0,109.0,646.0,1,71.8,0,0,1942.0,,0
Male,Masters,Single,Rent,Salaried,Rural,Other,Yes,No,67,63689.0,30.0,7.0,735.0,1,21.7,1,2,2089.0,4643.0,1
Male,Bachelors,Married,Rent,Self-Employed,Suburban,Retail,No,No,54,54429.0,19.0,49.0,582.0,3,34.5,0,2,1585.0,2635.0,0
Female,Bachelors,Married,Mortgage,Salaried,Suburban,Finance,No,No,39,43170.0,11.0,227.0,,2,51.0,0,1,1063.0,724.0,0
Female,High School,Married,Living with Parents,Salaried,Suburban,Manufacturing,No,No,52,104041.0,7.0,210.0,726.0,1,59.1,0,1,1035.0,4288.0,1
Male,Bachelors,Single,Mortgage,Salaried,Suburban,Tech,No,Yes,47,23356.0,21.0,240.0,,4,42.0,2,1,1381.0,15305.0,0
Female,High School,Single,Rent,Salaried,Urban,Finance,Yes,No,30,36788.0,14.0,129.0,596.0,1,38.7,1,1,741.0,2161.0,0
Female,High School,Married,Mortgage,Contract,Rural,Retail,Yes,No,61,50456.0,35.0,267.0,623.0,2,41.6,0,0,1252.0,1828.0,0
Male,High School,Married,Rent,Salaried,Rural,Healthcare,No,No,22,47867.0,9.0,7.0,606.0,2,43.2,0,0,1328.0,3248.0,0
Female,Bachelors,Single,Own,Contract,Suburban,Other,No,No,41,32257.0,29.0,212.0,689.0,1,27.2,1,0,708.0,5791.0,0
Male,Bachelors,Single,Mortgage,Salaried,Suburban,,No,No,43,47674.0,30.0,193.0,563.0,2,20.7,1,0,658.0,3445.0,0
Male,High School,Married,Mortgage,Salaried,Suburban,Manufacturing,Yes,No,69,,25.0,6.0,527.0,3,28.0,2,0,775.0,,0
Female,High School,Married,Living with Parents,Salaried,Urban,Retail,No,Yes,21,57725.0,17.0,3.0,598.0,1,52.9,0,0,561.0,,0
Male,PhD,Single,Mortgage,Salaried,Suburban,Finance,No,Yes,28,65478.0,6.0,100.0,685.0,2,26.3,1,0,1825.0,1791.0,0
Male,Bachelors,Divorced,Own,Self-Employed,Urban,Tech,Yes,No,30,78565.0,,73.0,720.0,2,38.8,1,3,2562.0,39490.0,1
Female,High School,Married,Mortgage,,Urban,Other,No,No,36,25206.0,38.0,136.0,671.0,3,32.9,0,0,1578.0,2812.0,0
Male,Masters,Married,Living with Parents,Unemployed,Urban,Tech,Yes,No,49,72558.0,0.0,,604.0,5,13.3,0,1,0.0,7374.0,0
Male,High School,Single,Mortgage,Salaried,Suburban,Healthcare,No,No,26,20311.0,1.0,64.0,736.0,2,31.2,0,2,2425.0,1132.0,0
Female,Bachelors,Single,Mortgage,Salaried,Urban,Tech,No,No,23,79420.0,8.0,4.0,705.0,3,32.8,1,2,1682.0,1012.0,1
Male,Bachelors,Married,Rent,Unemployed,Rural,Healthcare,Yes,No,42,22153.0,0.0,166.0,,2,30.3,1,0,1384.0,,0
Male,Masters,Married,,Salaried,Urban,Manufacturing,No,No,43,23113.0,18.0,98.0,832.0,1,44.1,1,2,0.0,666.0,1
Female,Masters,Single,Living with Parents,Salaried,Urban,Other,Yes,No,52,74999.0,33.0,168.0,850.0,4,39.8,0,0,0.0,28556.0,1
Female,Masters,Married,Own,Contract,Rural,Finance,No,No,26,20512.0,23.0,180.0,832.0,0,80.0,1,0,3098.0,992.0,0
Female,Bachelors,Married,Own,Salaried,Rural,Retail,No,Yes,30,82767.0,36.0,31.0,757.0,1,65.5,0,1,1153.0,4875.0,0
Male,PhD,Single,Own,Salaried,Suburban,Other,No,No,73,42952.0,11.0,144.0,573.0,2,66.9,0,2,1777.0,3736.0,0
Female,High School,Married,Mortgage,Salaried,Rural,Other,Yes,No,24,83088.0,26.0,246.0,625.0,4,15.7,0,3,733.0,3166.0,0
Female,High School,Single,Mortgage,Self-Employed,Suburban,Manufacturing,No,No,39,38554.0,20.0,47.0,670.0,1,46.4,2,0,,1253.0,0
Male,Bachelors,Married,Own,Salaried,Suburban,Tech,No,No,49,46321.0,18.0,56.0,,1,57.8,1,1,718.0,,0
Female,Bachelors,Single,Rent,Salaried,Suburban,Tech,No,No,60,30289.0,14.0,83.0,638.0,3,44.6,1,0,1440.0,16164.0,0
Male,Masters,Married,Own,Salaried,Suburban,Healthcare,Yes,No,21,124280.0,15.0,67.0,744.0,0,50.9,1,1,0.0,3022.0,0
Female,High School,Married,Rent,Contract,Suburban,Tech,No,Yes,23,,38.0,250.0,850.0,2,26.5,0,6,1385.0,3020.0,0
Male,Bachelors,Single,Living with Parents,Self-Employed,Urban,Manufacturing,Yes,No,68,66374.0,32.0,287.0,646.0,4,72.5,0,2,,6255.0,0
Male,Bachelors,Single,Rent,Unemployed,Suburban,Other,No,No,48,49988.0,0.0,294.0,551.0,1,67.7,0,1,1757.0,3189.0,0
Male,High School,Married,Rent,Salaried,Suburban,Other,Yes,No,46,,30.0,277.0,662.0,4,75.6,0,1,1528.0,379.0,0
Female,Bachelors,Divorced,Mortgage,Self-Employed,Suburban,Retail,No,Yes,22,29590.0,38.0,128.0,755.0,2,13.1,0,0,1245.0,2792.0,0
Male,Masters,Divorced,Mortgage,Salaried,Rural,Retail,No,No,38,52522.0,2.0,25.0,736.0,3,50.4,0,0,0.0,3093.0,1
Female,High School,Married,Rent,Salaried,Rural,Manufacturing,No,No,53,57417.0,21.0,243.0,672.0,3,34.4,0,1,0.0,6908.0,1
Male,Masters,Single,Rent,Contract,Suburban,Healthcare,No,No,54,47892.0,12.0,80.0,672.0,2,28.9,1,1,663.0,5146.0,0
Male,Bachelors,Married,Own,Retired,Suburban,Other,Yes,No,33,74579.0,8.0,52.0,529.0,0,30.2,3,1,1191.0,3344.0,0
Male,Bachelors,Married,Rent,Self-Employed,Urban,Manufacturing,No,No,35,30913.0,10.0,172.0,510.0,2,50.6,1,0,0.0,5327.0,0
Female,High School,Married,Own,Contract,Urban,,Yes,No,63,44369.0,23.0,253.0,637.0,2,8.8,3,0,541.0,9240.0,0
Male,Masters,Single,Rent,Salaried,Urban,Finance,Yes,No,23,51799.0,17.0,18.0,770.0,1,15.5,0,0,1890.0,5246.0,1
Female,Bachelors,Single,Own,Contract,Urban,Other,Yes,Yes,73,39478.0,16.0,160.0,777.0,2,60.7,1,1,2754.0,,0
Male,Bachelors,Married,Rent,Unemployed,Suburban,Other,No,No,26,33245.0,0.0,107.0,768.0,1,33.7,2,0,1533.0,7151.0,0
Female,High School,Married,Living with Parents,Salaried,Urban,Retail,No,No,34,39301.0,36.0,298.0,724.0,1,51.6,1,1,1021.0,37744.0,0
Female,Masters,Married,Rent,Salaried,Urban,Manufacturing,No,No,29,76596.0,29.0,72.0,560.0,2,57.7,1,0,844.0,5708.0,0
Male,Masters,Married,Living with Parents,Salaried,Suburban,Tech,Yes,No,74,37173.0,2.0,36.0,671.0,2,26.3,1,1,926.0,4593.0,0
Male,Masters,Single,Rent,Salaried,Urban,Retail,No,No,38,37972.0,10.0,95.0,700.0,2,48.7,3,2,1861.0,8988.0,0
Male,PhD,Married,Mortgage,Self-Employed,Suburban,Other,No,Yes,20,113827.0,12.0,267.0,797.0,2,34.6,0,0,0.0,7119.0,1
Male,High School,Divorced,Mortgage,Salaried,Suburban,Tech,Yes,No,26,76635.0,31.0,232.0,759.0,0,7.8,1,0,1937.0,,1
Male,Masters,Single,Mortgage,Retired,Rural,Manufacturing,Yes,No,44,62762.0,26.0,50.0,588.0,2,56.7,0,1,701.0,11574.0,0
Female,High School,Married,Living with Parents,Salaried,Suburban,Retail,No,No,70,52005.0,19.0,62.0,658.0,2,14.4,0,1,1051.0,14166.0,0
Female,High School,Single,Mortgage,Salaried,Suburban,Manufacturing,No,No,64,15102.0,15.0,46.0,563.0,1,9.1,2,0,377.0,10430.0,0
Male,Masters,Married,Own,Salaried,Suburban,Healthcare,Yes,No,19,65265.0,,261.0,650.0,0,12.8,0,0,344.0,12342.0,0
Male,Masters,Married,Rent,Contract,Urban,Other,No,No,23,36776.0,0.0,85.0,661.0,1,13.7,3,1,2943.0,2108.0,0
Female,High School,Single,Living with Parents,Self-Employed,Urban,Healthcare,Yes,No,63,33161.0,36.0,247.0,850.0,2,28.1,1,2,1124.0,28038.0,1
Male,High School,Married,Mortgage,Salaried,Suburban,Other,No,No,27,54516.0,36.0,264.0,622.0,1,30.3,1,2,2575.0,12900.0,0
Male,Bachelors,Single,Own,Self-Employed,Urban,Tech,Yes,No,45,47124.0,37.0,299.0,633.0,3,13.8,0,1,155.0,8896.0,1
Male,Masters,Married,Living with Parents,Salaried,Urban,Retail,No,No,40,55632.0,36.0,267.0,534.0,6,29.6,2,1,2571.0,4146.0,0
Male,Bachelors,Single,Own,Salaried,Rural,Manufacturing,No,No,35,64341.0,2.0,38.0,660.0,1,60.7,0,0,1044.0,3860.0,0
Male,High School,Single,Rent,Salaried,Urban,Manufacturing,Yes,No,19,52530.0,26.0,65.0,,3,55.7,0,0,155.0,496.0,0
Female,Bachelors,Married,Rent,Salaried,Rural,Other,No,No,61,43303.0,12.0,272.0,807.0,3,19.6,0,1,696.0,474.0,1
Male,PhD,Single,Rent,,Rural,Healthcare,No,No,33,92266.0,,202.0,461.0,3,18.1,2,1,989.0,,1
Male,High School,Single,Mortgage,Salaried,Suburban,,Yes,No,73,24182.0,22.0,257.0,645.0,0,33.5,1,0,1754.0,76956.0,0
Female,Masters,Single,Living with Parents,Self-Employed,Urban,Other,No,No,74,32454.0,28.0,144.0,771.0,2,35.9,0,1,2123.0,974.0,0
Male,PhD,Single,Mortgage,Retired,Urban,Retail,No,No,58,11706.0,9.0,152.0,754.0,2,26.7,1,2,2438.0,19278.0,0
Male,Bachelors,Married,Rent,Self-Employed,Rural,Retail,Yes,No,42,58082.0,23.0,257.0,811.0,2,41.8,0,0,0.0,2339.0,1
Male,Masters,Divorced,Rent,Salaried,Urban,Tech,Yes,No,28,66713.0,18.0,224.0,682.0,1,32.6,0,1,0.0,5592.0,1
Male,Bachelors,Single,Own,Contract,Urban,Manufacturing,No,No,30,39685.0,8.0,141.0,850.0,2,65.7,1,2,117.0,8029.0,1
Female,PhD,Single,Rent,Salaried,Urban,Manufacturing,No,No,51,68000.0,,226.0,705.0,1,22.3,0,1,705.0,4139.0,1
Male,Bachelors,Married,Rent,Salaried,Suburban,Healthcare,Yes,No,26,47013.0,27.0,291.0,642.0,3,41.5,0,1,763.0,10967.0,1
Male,High School,Single,Own,Salaried,Rural,Tech,Yes,No,36,140899.0,34.0,54.0,699.0,1,62.0,2,0,3051.0,,0
Male,Bachelors,Married,Rent,Contract,Suburban,Retail,No,No,32,44526.0,14.0,249.0,759.0,4,81.2,0,0,2596.0,2315.0,0
Male,High School,Single,Living with Parents,Contract,Urban,Manufacturing,Yes,No,52,50034.0,23.0,151.0,758.0,4,77.2,1,1,2276.0,9341.0,0
Female,Bachelors,Single,Own,Salaried,Urban,Retail,No,Yes,23,72970.0,6.0,272.0,661.0,2,38.0,2,1,1913.0,3810.0,0
Male,High School,Married,,Self-Employed,Suburban,Retail,No,No,44,42573.0,10.0,276.0,759.0,1,67.5,1,1,2722.0,3039.0,0
Male,High School,Married,Mortgage,Self-Employed,Suburban,Retail,No,No,47,30315.0,37.0,242.0,651.0,3,38.3,0,2,606.0,20478.0,1
Male,High School,Divorced,Rent,Self-Employed,Rural,Other,No,No,25,229466.0,38.0,37.0,793.0,3,14.7,0,3,921.0,,1
Female,Bachelors,Married,Mortgage,Self-Employed,Rural,Tech,Yes,No,21,33988.0,29.0,50.0,818.0,3,16.5,1,4,1236.0,4640.0,0
Male,Bachelors,Married,Mortgage,Salaried,Rural,Tech,No,No,58,32294.0,34.0,119.0,671.0,2,22.1,0,2,2247.0,4500.0,0
Female,Bachelors,Single,Rent,Contract,Suburban,Other,Yes,Yes,44,58716.0,,98.0,643.0,1,72.3,0,0,457.0,9450.0,0
Female,Bachelors,Married,Rent,Self-Employed,Suburban,Manufacturing,No,No,27,22904.0,23.0,37.0,674.0,2,21.4,0,2,645.0,3001.0,0
Male,High School,Married,Rent,Salaried,Suburban,Retail,Yes,Yes,22,23157.0,,146.0,577.0,1,36.2,3,2,1818.0,22779.0,0
Male,High School,Single,Rent,Salaried,Suburban,Retail,No,No,25,26476.0,23.0,109.0,655.0,1,39.9,1,0,699.0,43555.0,0
Female,Bachelors,Divorced,Own,Self-Employed,Rural,Manufacturing,Yes,No,59,199313.0,11.0,161.0,731.0,3,20.3,0,2,1479.0,7247.0,1
Male,Bachelors,Divorced,Rent,Salaried,Urban,Manufacturing,No,No,62,81668.0,33.0,,708.0,2,38.8,3,0,2778.0,4605.0,1
Male,Bachelors,Married,Rent,Salaried,Urban,Other,Yes,Yes,58,52277.0,1.0,62.0,700.0,4,32.4,1,0,1561.0,13422.0,0
Male,Bachelors,Married,Rent,Salaried,Rural,Manufacturing,Yes,No,24,29685.0,11.0,32.0,665.0,1,8.0,1,2,1098.0,6715.0,0
Female,PhD,Single,Own,Salaried,Suburban,Other,No,No,23,34749.0,6.0,216.0,850.0,2,45.1,4,1,2480.0,17069.0,0
Female,PhD,Single,Rent,Unemployed,Urban,Retail,Yes,No,22,,0.0,288.0,639.0,1,90.5,1,0,2958.0,7321.0,0
Female,Masters,Single,Own,Contract,Suburban,Retail,No,No,53,38506.0,34.0,92.0,667.0,4,54.5,2,1,806.0,8540.0,0
Female,High School,Married,Rent,Salaried,Rural,Tech,Yes,No,51,43157.0,11.0,237.0,507.0,2,55.2,0,1,2129.0,1705.0,0
Male,Bachelors,Single,Rent,Salaried,Rural,Tech,Yes,No,49,28498.0,36.0,219.0,709.0,4,19.2,0,2,1958.0,3108.0,0
Female,High School,Divorced,Rent,Contract,Urban,Retail,No,No,22,55137.0,7.0,246.0,741.0,5,24.1,3,0,2442.0,15628.0,0
Female,PhD,Divorced,Mortgage,Salaried,Suburban,Finance,Yes,No,72,66096.0,1.0,,643.0,3,65.3,0,0,2797.0,8007.0,0
Female,Bachelors,Married,Rent,Unemployed,Urban,Manufacturing,No,No,56,19512.0,0.0,40.0,580.0,1,42.5,0,0,705.0,,0
Female,High School,Single,Living with Parents,,Urban,Retail,No,No,61,33244.0,0.0,231.0,732.0,2,70.3,2,1,533.0,4763.0,0
Female,High School,Divorced,Mortgage,Self-Employed,Rural,Other,Yes,No,55,72834.0,27.0,215.0,816.0,0,77.8,0,0,2505.0,,0
Female,Bachelors,Single,Rent,Salaried,Suburban,Other,Yes,Yes,49,,30.0,209.0,659.0,1,82.2,0,0,1060.0,,0
Male,Bachelors,Married,Mortgage,Self-Employed,Urban,Tech,No,No,48,45356.0,25.0,139.0,696.0,3,14.6,0,0,0.0,9751.0,1
Male,Bachelors,Divorced,Rent,Salaried,Urban,Healthcare,No,No,57,70363.0,6.0,157.0,631.0,0,23.5,1,0,3066.0,6953.0,0
Male,Bachelors,Single,Rent,Self-Employed,Rural,Manufacturing,No,Yes,36,52297.0,30.0,267.0,681.0,0,58.4,1,1,2717.0,15127.0,0
Female,Masters,Single,Rent,Salaried,Urban,Retail,No,No,68,,16.0,151.0,630.0,2,79.7,1,2,3271.0,10781.0,0
Female,Masters,Divorced,Mortgage,Salaried,Rural,Manufacturing,No,Yes,23,71057.0,22.0,216.0,585.0,3,30.0,1,0,512.0,4706.0,0
Female,Bachelors,Married,Mortgage,Salaried,Urban,Healthcare,Yes,No,67,57669.0,15.0,284.0,719.0,7,40.5,0,2,0.0,15377.0,1
Male,Bachelors,Single,Rent,Self-Employed,Urban,Finance,No,No,45,156014.0,3.0,207.0,627.0,1,32.4,0,2,1195.0,5179.0,1
Male,Bachelors,Single,Rent,Self-Employed,Rural,,Yes,No,57,,36.0,251.0,604.0,3,66.7,0,1,2044.0,2771.0,0
Male,Bachelors,Single,Rent,Contract,Suburban,Other,No,No,48,29355.0,25.0,52.0,767.0,2,51.4,2,2,2425.0,18803.0,0
Male,High School,Single,Rent,Contract,Urban,Retail,Yes,No,30,39780.0,35.0,21.0,,2,18.9,0,2,0.0,1205.0,1
Male,Bachelors,Married,Mortgage,Salaried,Suburban,Finance,No,No,71,43813.0,18.0,135.0,766.0,2,8.6,2,2,2379.0,1254.0,0
Male,Bachelors,Married,Mortgage,Salaried,Urban,Retail,Yes,No,21,20991.0,26.0,294.0,767.0,5,21.6,1,1,2773.0,1090.0,0
Female,Masters,Single,Mortgage,Salaried,Suburban,Manufacturing,No,Yes,30,44876.0,8.0,55.0,814.0,2,26.3,0,2,129.0,14334.0,0
Female,High School,Single,Rent,Salaried,Urban,Manufacturing,No,No,70,89443.0,25.0,280.0,626.0,1,49.7,2,1,605.0,1307.0,0
Male,Bachelors,Divorced,Rent,Salaried,Urban,Manufacturing,No,Yes,22,68897.0,9.0,54.0,850.0,0,31.4,0,2,0.0,5537.0,0
Male,High School,Single,Rent,Salaried,Suburban,Retail,No,No,51,15830.0,34.0,174.0,,3,33.4,1,2,1409.0,26351.0,0
Male,Bachelors,Divorced,Rent,Retired,Rural,Tech,Yes,No,27,54835.0,16.0,20.0,615.0,2,74.1,0,1,1409.0,3827.0,0
Female,Bachelors,Married,,Self-Employed,Urban,Healthcare,Yes,No,20,38284.0,34.0,177.0,,2,46.0,0,0,0.0,,0
Female,Bachelors,Married,,Contract,Rural,Healthcare,Yes,No,37,,33.0,75.0,567.0,2,50.2,1,1,1529.0,836.0,0
Male,Masters,Single,Rent,Salaried,Urban,Retail,No,No,73,40708.0,29.0,103.0,830.0,1,23.0,0,3,1014.0,20021.0,1
Female,Bachelors,Married,Mortgage,Salaried,Suburban,Other,No,No,71,33177.0,39.0,157.0,664.0,0,32.3,1,1,0.0,5665.0,0
Male,Masters,Single,Living with Parents,Retired,Suburban,Retail,No,No,41,47962.0,21.0,72.0,822.0,1,18.6,0,0,2211.0,12220.0,1
Male,PhD,Single,Rent,Self-Employed,Urban,Manufacturing,Yes,No,19,53299.0,38.0,274.0,,3,36.5,2,0,,1446.0,0
Female,Masters,Married,Rent,Salaried,Rural,Tech,No,No,42,67918.0,30.0,268.0,438.0,1,63.9,0,2,1620.0,2247.0,0
Female,High School,Single,Own,Unemployed,Suburban,Healthcare,Yes,No,55,45208.0,0.0,127.0,,2,35.4,1,0,2907.0,18603.0,0
Female,Bachelors,Single,Rent,Salaried,Rural,Other,Yes,Yes,24,79415.0,27.0,104.0,658.0,3,36.2,0,1,2286.0,8909.0,0
Male,High School,Married,Living with Parents,Salaried,Urban,Retail,No,No,35,56356.0,34.0,25.0,777.0,4,17.0,0,3,1762.0,6648.0,1
Male,Bachelors,Married,Rent,Retired,Urban,Tech,No,No,62,30924.0,15.0,193.0,685.0,1,38.8,0,1,925.0,1234.0,0
Male,Bachelors,Single,Rent,Salaried,Suburban,Healthcare,Yes,Yes,59,79424.0,3.0,61.0,606.0,3,62.8,1,4,356.0,1296.0,0
Female,High School,Single,Rent,Salaried,Suburban,Retail,No,No,70,14487.0,5.0,58.0,,2,76.5,1,1,1113.0,3095.0,0
Female,Bachelors,Divorced,Living with Parents,Self-Employed,Urban,Manufacturing,No,No,37,53785.0,1.0,84.0,850.0,6,45.1,0,0,,998.0,1
Female,High School,Single,Mortgage,Salaried,Suburban,Retail,Yes,No,58,58873.0,37.0,250.0,608.0,1,33.2,1,0,830.0,5198.0,0
Male,Masters,Single,Rent,Unemployed,Suburban,Other,Yes,Yes,35,69675.0,0.0,215.0,652.0,3,94.5,0,2,1002.0,3099.0,0
Female,Bachelors,Married,Mortgage,Self-Employed,Urban,Healthcare,Yes,Yes,23,23576.0,25.0,267.0,683.0,3,42.8,0,1,,3884.0,0
Male,High School,Married,Own,Salaried,Suburban,Tech,No,No,40,39617.0,31.0,148.0,531.0,4,50.5,0,0,1479.0,410.0,0
Female,Bachelors,Divorced,Own,Retired,Rural,Retail,Yes,Yes,37,21798.0,36.0,5.0,597.0,3,58.0,1,3,2148.0,2344.0,0
Female,Bachelors,Married,Rent,Salaried,Rural,Healthcare,No,No,43,28576.0,26.0,111.0,600.0,4,25.4,3,1,1090.0,2333.0,0
Female,High School,Single,Living with Parents,Salaried,Suburban,Manufacturing,No,No,47,41288.0,15.0,127.0,619.0,1,54.6,0,1,326.0,3711.0,0
Female,Bachelors,Single,Rent,Unemployed,Urban,Retail,Yes,No,28,24435.0,0.0,271.0,850.0,3,63.8,2,0,577.0,13562.0,0
Male,Bachelors,Single,Mortgage,Contract,Urban,Healthcare,Yes,No,54,146885.0,36.0,234.0,674.0,2,29.5,0,2,370.0,2201.0,1
Male,Masters,Single,Living with Parents,Self-Employed,Urban,Tech,No,Yes,70,60265.0,0.0,53.0,438.0,3,40.0,0,0,3195.0,3346.0,0
Female,Bachelors,Divorced,Rent,Salaried,Suburban,Manufacturing,No,No,56,68422.0,6.0,204.0,647.0,4,51.8,0,2,522.0,10622.0,1
Female,PhD,Married,Rent,Salaried,Urban,Other,Yes,No,48,50411.0,10.0,182.0,623.0,2,85.1,1,0,1326.0,9724.0,0
Male,High School,Married,Rent,Salaried,Suburban,Manufacturing,Yes,Yes,40,94057.0,0.0,48.0,,1,11.8,1,1,2440.0,10460.0,0
Male,High School,Single,Rent,Salaried,Urban,Retail,No,Yes,37,96454.0,36.0,82.0,807.0,1,46.7,0,1,3374.0,,0
Female,High School,Married,Living with Parents,Salaried,Urban,Retail,No,Yes,27,115459.0,25.0,240.0,648.0,2,42.2,4,1,278.0,,0
Female,Bachelors,Single,Mortgage,Salaried,Urban,Finance,Yes,No,40,71719.0,38.0,3.0,,4,24.3,0,0,11.0,,1
Female,High School,Single,Mortgage,Salaried,Rural,Finance,No,No,55,18362.0,14.0,100.0,849.0,3,28.0,2,2,1692.0,1221.0,0
Male,Bachelors,Divorced,Own,Salaried,Rural,Healthcare,No,No,72,82297.0,29.0,,673.0,0,53.5,0,3,1203.0,2263.0,1
Female,High School,Single,Rent,Salaried,Rural,Tech,No,No,62,85025.0,9.0,281.0,759.0,2,5.7,0,2,2727.0,4196.0,1
Female,Masters,Married,Rent,Unemployed,Urban,Healthcare,Yes,Yes,69,32783.0,0.0,288.0,755.0,2,52.0,2,4,1411.0,6320.0,0
Female,Bachelors,Single,Rent,Retired,Urban,Tech,No,Yes,47,,1.0,20.0,599.0,3,37.0,2,2,851.0,3832.0,0
